,employee_id,name,datetime,department_id,job_id,year,quarter
968,969,Dulcea Banner,2021-10-23 15:12:49+00:00,3,37,2021,2021Q4
969,970,Not Specified,2021-08-08 06:06:40+00:00,4,33,2021,2021Q3
970,971,Katherina Garoghan,2021-12-17 17:49:37+00:00,7,85,2021,2021Q4
971,972,Bridgette Sapseed,2021-09-12 18:31:04+00:00,8,158,2021,2021Q3
972,973,Stanleigh Welbeck,2022-02-12 05:06:22+00:00,10,97,2022,2022Q1
973,974,Hewet Civitillo,2021-06-17 20:27:34+00:00,6,97,2021,2021Q2
974,975,Gina MacAllen,2021-11-15 16:17:51+00:00,3,106,2021,2021Q4
975,976,Gerrard Clewett,2021-03-10 08:19:27+00:00,2,85,2021,2021Q1
976,977,Tremain Kenningley,2021-03-16 01:52:49+00:00,1,39,2021,2021Q1
977,978,Harwilll Mattiato,2021-08-23 11:30:08+00:00,4,127,2021,2021Q3
978,979,Marney Oslar,2021-12-13 02:36:36+00:00,6,50,2021,2021Q4
979,980,Crystal Bangham,2022-01-27 11:51:29+00:00,4,44,2022,2022Q1
980,981,Hadlee Bonnar,2021-04-29 00:00:37+00:00,7,158,2021,2021Q2
981,982,Kermy Bunton,2021-06-23 20:56:05+00:00,5,64,2021,2021Q2
982,983,Felicia Gunton,2021-08-09 04:54:47+00:00,8,100,2021,2021Q3
983,984,Violette Hallewell,2021-08-03 10:11:53+00:00,8,142,2021,2021Q3
984,985,Erena Search,2022-01-07 13:13:18+00:00,9,78,2022,2022Q1
985,986,Starla Drugan,2021-04-24 14:10:15+00:00,4,54,2021,2021Q2
986,987,Shaina Shervington,2021-12-13 10:05:09+00:00,3,60,2021,2021Q4
987,988,Danya Kid,2021-10-12 03:46:10+00:00,6,87,2021,2021Q4
988,989,Sherrie Armor,2021-10-12 01:14:30+00:00,4,65,2021,2021Q4
989,990,Claudian Eardley,2022-01-24 14:38:23+00:00,5,125,2022,2022Q1
990,991,Alissa Stafford,2022-01-13 12:54:26+00:00,3,79,2022,2022Q1
991,992,Tad Rowan,2021-11-15 06:08:43+00:00,5,35,2021,2021Q4
992,993,Maggy Mendez,2021-04-11 12:51:33+00:00,3,61,2021,2021Q2
993,994,Hedi Parramore,2022-01-07 06:21:37+00:00,4,38,2022,2022Q1
994,995,Goran Carde,2021-08-22 21:57:53+00:00,7,22,2021,2021Q3
995,996,Cirstoforo Pettipher,2021-04-01 17:48:42+00:00,12,97,2021,2021Q2
996,997,Wilek O'Cridigan,2021-05-04 12:19:50+00:00,6,99,2021,2021Q2
997,998,Jerry Ducker,2021-10-03 14:12:50+00:00,6,116,2021,2021Q4
998,999,Jerri Osmar,2022-01-18 10:47:37+00:00,8,95,2022,2022Q1
999,1000,Vivian O'Boyle,2021-11-08 19:06:28+00:00,6,134,2021,2021Q4
1000,1001,Harold Abram,2021-11-07 02:48:42+00:00,6,76,2021,2021Q4
1001,1002,Ty Adamowitz,2021-05-30 05:43:46+00:00,4,104,2021,2021Q2
1002,1003,Lyman Adcock,2021-09-01 23:27:38+00:00,7,16,2021,2021Q3
1003,1004,Lotti Adkin,2021-10-01 13:04:21+00:00,4,133,2021,2021Q4
1004,1005,Gretna Agnolo,2021-10-10 22:22:17+00:00,4,47,2021,2021Q4
1005,1006,Marlow Aizikov,2021-04-23 23:45:42+00:00,6,71,2021,2021Q2
1006,1007,Joan Akehurst,2021-10-10 01:33:31+00:00,6,62,2021,2021Q4
1007,1008,Ulrick Akess,2021-07-24 01:28:40+00:00,2,54,2021,2021Q3
1008,1009,Lucretia Alabaster,2021-04-01 21:22:47+00:00,8,88,2021,2021Q2
1009,1010,Arty Alexsandrev,2022-02-08 12:27:07+00:00,8,39,2022,2022Q1
1010,1011,Libbi Algar,2021-07-05 04:55:10+00:00,8,68,2021,2021Q3
1011,1012,Jacky Allchin,2021-06-20 11:59:41+00:00,8,34,2021,2021Q2
1012,1013,Raine Allcock,2021-12-23 08:23:34+00:00,5,70,2021,2021Q4
1013,1014,Melonie Allon,2021-12-30 23:08:59+00:00,4,69,2021,2021Q4
1014,1015,Robers Amesbury,2021-02-16 20:00:38+00:00,5,154,2021,2021Q1
1015,1016,Bone Anders,2021-06-21 09:11:06+00:00,7,125,2021,2021Q2
1016,1017,Andee Andri,2021-04-01 10:28:22+00:00,6,94,2021,2021Q2
1017,1018,Gay Andriesse,2021-12-24 13:40:11+00:00,5,115,2021,2021Q4
1018,1019,Loralie Andrzejczak,2021-10-19 20:10:46+00:00,6,143,2021,2021Q4
1019,1020,Tobi Angeau,2022-02-20 07:46:22+00:00,7,40,2022,2022Q1
1020,1021,Mandel Annwyl,2021-12-18 22:55:26+00:00,7,96,2021,2021Q4
1021,1022,Toddy Antalffy,2021-12-05 18:00:50+00:00,6,129,2021,2021Q4
1022,1023,Jeremias Antecki,2021-10-01 08:16:32+00:00,7,63,2021,2021Q4
1023,1024,Lemar Aplin,2021-07-13 15:39:49+00:00,3,20,2021,2021Q3
1024,1025,Tanner Arboin,2021-10-16 05:41:59+00:00,4,141,2021,2021Q4
1025,1026,Bartolomeo Arghent,2021-02-07 09:03:49+00:00,6,92,2021,2021Q1
1026,1027,Elvina Armor,2021-09-29 20:34:33+00:00,3,23,2021,2021Q3
1027,1028,Letitia Armstrong,2021-11-20 15:33:14+00:00,8,137,2021,2021Q4
1028,1029,Warner Aronsohn,2021-08-30 17:22:09+00:00,3,99,2021,2021Q3
1029,1030,Geri Ashpital,2022-02-16 21:08:33+00:00,5,49,2022,2022Q1
1030,1031,Jerald Assiter,2022-01-15 02:33:31+00:00,10,122,2022,2022Q1
1031,1032,Wilt Astbury,2021-09-26 21:51:10+00:00,9,114,2021,2021Q3
1032,1033,Aldwin Athow,2021-09-27 11:12:00+00:00,6,63,2021,2021Q3
1033,1034,Corena Attoc,2021-05-08 01:43:42+00:00,12,52,2021,2021Q2
1034,1035,Malchy Avann,2022-02-20 10:39:43+00:00,11,37,2022,2022Q1
1035,1036,Gasparo Aveling,2021-11-07 11:41:10+00:00,5,68,2021,2021Q4
1036,1037,Nikkie Axtell,2021-12-30 05:37:33+00:00,7,57,2021,2021Q4
1037,1038,Louisa Bachelor,2021-02-11 14:29:26+00:00,4,33,2021,2021Q1
1038,1039,Brook Backen,2021-09-27 12:50:01+00:00,5,58,2021,2021Q3
1039,1040,Cly Baldrick,2022-01-01 06:33:57+00:00,9,75,2022,2022Q1
1040,1041,Jena Balmer,2021-05-04 19:49:00+00:00,4,71,2021,2021Q2
1041,1042,Pail Balnaves,2021-09-14 03:08:04+00:00,11,123,2021,2021Q3
1042,1043,Agneta Baly,2021-09-29 12:36:18+00:00,9,50,2021,2021Q3
1043,1044,Lanae Bangham,2021-05-14 18:26:59+00:00,5,61,2021,2021Q2
1044,1045,Gipsy Banner,2021-12-17 11:47:44+00:00,5,73,2021,2021Q4
1045,1046,Philly Barhims,2021-03-03 14:48:53+00:00,8,141,2021,2021Q1
1046,1047,Jimmie Barkhouse,2021-02-04 07:50:18+00:00,5,44,2021,2021Q1
1047,1048,Lonee Baroc,2021-06-07 09:12:33+00:00,8,32,2021,2021Q2
1048,1049,Not Specified,2021-05-08 23:05:13+00:00,6,91,2021,2021Q2
1049,1050,Marybelle Barribal,2021-06-17 10:02:48+00:00,5,79,2021,2021Q2
1050,1051,Moe Bartel,2022-02-03 08:06:34+00:00,12,40,2022,2022Q1
1051,1052,Trudie Bartens,2021-10-12 02:10:35+00:00,7,135,2021,2021Q4
1052,1053,Rebbecca Barzen,2021-11-14 21:00:10+00:00,2,69,2021,2021Q4
1053,1054,Bevin Baseley,2021-11-13 08:29:11+00:00,8,5,2021,2021Q4
1054,1055,Marielle Baselio,2022-02-02 00:11:54+00:00,10,94,2022,2022Q1
1055,1056,Orelie Bassett,2022-01-29 13:52:35+00:00,6,65,2022,2022Q1
1056,1057,Meggie Bastin,2022-01-25 18:58:12+00:00,3,124,2022,2022Q1
1057,1058,Elia Baton,2021-08-29 23:24:48+00:00,4,88,2021,2021Q3
1058,1059,Sharron Battlestone,2022-02-01 15:49:52+00:00,10,33,2022,2022Q1
1059,1060,Washington Bauld,2022-01-30 11:38:20+00:00,4,88,2022,2022Q1
1060,1061,Artemus Bazeley,2021-02-26 22:38:18+00:00,3,21,2021,2021Q1
1061,1062,Lou Bazely,2021-10-14 19:06:01+00:00,9,100,2021,2021Q4
1062,1063,Tanhya Bearman,2021-06-15 06:17:11+00:00,4,155,2021,2021Q2
1063,1064,Florella Beaulieu,2022-02-11 06:39:40+00:00,5,81,2022,2022Q1
1064,1065,Saundra Beecraft,2021-12-29 01:42:44+00:00,2,50,2021,2021Q4
1065,1066,Redford Behnecken,2021-04-13 22:51:46+00:00,4,65,2021,2021Q2
1066,1067,Thia Bellay,2021-03-10 19:27:10+00:00,2,65,2021,2021Q1
1067,1068,Perceval Bellerby,2021-03-16 20:21:07+00:00,7,58,2021,2021Q1
1068,1069,Sidoney Benam,2021-03-08 09:28:55+00:00,4,57,2021,2021Q1
1069,1070,Ted Benasik,2021-08-09 20:13:21+00:00,8,39,2021,2021Q3
1070,1071,Brandea Benjamin,2021-12-11 01:47:11+00:00,6,60,2021,2021Q4
1071,1072,Judy Bennedick,2021-10-22 18:48:13+00:00,6,57,2021,2021Q4
1072,1073,Matthus Benthall,2021-04-26 04:21:25+00:00,2,57,2021,2021Q2
1073,1074,Wilma Bere,2021-02-21 08:24:12+00:00,10,86,2021,2021Q1
1074,1075,Xylia Bernadot,2021-10-12 17:24:25+00:00,8,127,2021,2021Q4
1075,1076,Carver Bernardin,2022-01-28 17:32:21+00:00,10,35,2022,2022Q1
1076,1077,Fayette Bernardon,2021-07-29 08:29:27+00:00,6,73,2021,2021Q3
1077,1078,Christalle Bertome,2021-10-04 21:24:21+00:00,9,123,2021,2021Q4
1078,1079,Ashley Bertrand,2021-10-24 01:04:52+00:00,5,29,2021,2021Q4
1079,1080,Angelika Beslier,2022-02-12 23:11:53+00:00,10,69,2022,2022Q1
1080,1081,Caril Bethune,2022-01-22 05:56:43+00:00,7,48,2022,2022Q1
1081,1082,Lief Bettles,2021-05-25 00:35:53+00:00,1,44,2021,2021Q2
1082,1083,Barth Bettlestone,2021-09-22 21:50:08+00:00,5,44,2021,2021Q3
1083,1084,Ludvig Bewsey,2021-02-26 18:47:53+00:00,9,143,2021,2021Q1
1084,1085,Dev Beynke,2021-07-01 15:47:16+00:00,4,87,2021,2021Q3
1085,1086,Vinnie Bhar,2021-10-31 08:53:54+00:00,9,70,2021,2021Q4
1086,1087,Cirstoforo Biddell,2021-10-15 09:19:20+00:00,3,130,2021,2021Q4
1087,1088,Rosabelle Bidwell,2021-03-12 14:32:57+00:00,6,118,2021,2021Q1
1088,1089,Rodrique Biesterfeld,2021-12-01 13:30:50+00:00,3,81,2021,2021Q4
1089,1090,Germana Billin,2021-05-30 17:02:38+00:00,8,24,2021,2021Q2
1090,1091,Rolf Billingsly,2021-04-16 15:32:45+00:00,8,146,2021,2021Q2
1091,1092,Floria Bineham,,7,137,-1,
1092,1093,Belinda Binion,2021-06-04 09:39:59+00:00,6,72,2021,2021Q2
1093,1094,Zachariah Binley,2021-10-01 16:14:13+00:00,9,16,2021,2021Q4
1094,1095,Lowell Blaber,,9,141,-1,
1095,1096,Creight Blazejewski,2021-06-29 23:57:57+00:00,4,89,2021,2021Q2
1096,1097,Beltran Blees,2021-11-01 05:12:01+00:00,9,27,2021,2021Q4
1097,1098,Colman Bleesing,2021-10-12 17:55:32+00:00,6,77,2021,2021Q4
1098,1099,Marlo Blezard,2021-05-18 00:45:21+00:00,4,76,2021,2021Q2
1099,1100,Karita Blindermann,2021-06-19 03:14:14+00:00,5,62,2021,2021Q2
1100,1101,Jenn Blundin,2021-09-19 04:46:12+00:00,8,73,2021,2021Q3
1101,1102,Ogden Bocken,2021-03-29 19:31:33+00:00,3,44,2021,2021Q1
1102,1103,Cathy Bohlens,2021-07-29 08:55:15+00:00,6,78,2021,2021Q3
1103,1104,Wenda Bonnar,2021-11-21 13:03:25+00:00,2,160,2021,2021Q4
1104,1105,Jewelle Boord,2021-08-13 11:18:32+00:00,5,163,2021,2021Q3
1105,1106,Jasper Boosey,2021-07-13 06:34:38+00:00,7,147,2021,2021Q3
1106,1107,Welby Bote,2021-09-04 16:39:58+00:00,7,55,2021,2021Q3
1107,1108,Marlie Bothen,2021-08-15 15:50:29+00:00,9,87,2021,2021Q3
1108,1109,Bethanne Bourke,2021-03-16 15:21:23+00:00,7,68,2021,2021Q1
1109,1110,Renee Bowe,2021-08-31 20:26:32+00:00,6,112,2021,2021Q3
1110,1111,Zsazsa Brabyn,2021-08-01 03:27:48+00:00,10,47,2021,2021Q3
1111,1112,Brett Braden,2021-06-11 05:54:00+00:00,8,96,2021,2021Q2
1112,1113,Carlee Bragger,2021-10-02 19:35:28+00:00,8,61,2021,2021Q4
1113,1114,Grady Braim,2021-04-27 09:27:22+00:00,7,58,2021,2021Q2
1114,1115,Wilbert Branchet,2021-03-31 12:27:59+00:00,6,100,2021,2021Q1
1115,1116,Ardys Branford,2021-11-07 09:12:54+00:00,11,77,2021,2021Q4
1116,1117,Putnem Branno,2021-04-23 19:34:46+00:00,5,85,2021,2021Q2
1117,1118,Blondell Bransby,2021-04-30 04:32:07+00:00,6,106,2021,2021Q2
1118,1119,Lucky Brant,2021-11-24 18:37:55+00:00,5,133,2021,2021Q4
1119,1120,Brietta Brayshay,2021-05-24 04:35:22+00:00,7,55,2021,2021Q2
1120,1121,Cristy Brend,2021-07-30 11:31:36+00:00,7,38,2021,2021Q3
1121,1122,Gnni Brettle,2021-10-09 13:49:28+00:00,9,156,2021,2021Q4
1122,1123,Alisha Brettle,2022-01-30 20:44:35+00:00,5,74,2022,2022Q1
1123,1124,Merrill Bridgeman,2022-01-30 03:02:22+00:00,7,52,2022,2022Q1
1124,1125,Gerri Bridie,2021-02-05 01:06:53+00:00,5,149,2021,2021Q1
1125,1126,Olly Briffett,2021-09-01 18:16:34+00:00,7,124,2021,2021Q3
1126,1127,Corinne Brignall,2021-12-31 09:40:30+00:00,3,73,2021,2021Q4
1127,1128,Reuven Brisson,2022-02-09 19:08:59+00:00,7,87,2022,2022Q1
1128,1129,Stephana Britton,2021-02-15 00:32:18+00:00,3,65,2021,2021Q1
1129,1130,Not Specified,2021-10-19 08:43:38+00:00,1,128,2021,2021Q4
1130,1131,Angie Brommage,2021-10-23 18:14:59+00:00,6,35,2021,2021Q4
1131,1132,Gypsy Brookbank,2021-06-13 17:21:57+00:00,9,49,2021,2021Q2
1132,1133,Jennine Brownbill,2022-01-24 14:45:57+00:00,10,86,2022,2022Q1
1133,1134,Lacee Brumble,2021-05-17 12:56:53+00:00,8,57,2021,2021Q2
1134,1135,Foster Brunt,2022-01-31 02:27:30+00:00,10,76,2022,2022Q1
1135,1136,Meryl Buard,2021-04-20 12:03:35+00:00,7,56,2021,2021Q2
1136,1137,Ichabod Buck,2021-09-07 09:32:33+00:00,9,90,2021,2021Q3
1137,1138,Conrad Bukowski,2022-01-23 01:07:44+00:00,4,113,2022,2022Q1
1138,1139,Celina Bundock,2021-03-23 09:04:56+00:00,7,45,2021,2021Q1
1139,1140,Putnam Bunton,2021-02-01 12:28:13+00:00,3,77,2021,2021Q1
1140,1141,Marylin Burgot,2021-04-24 15:32:05+00:00,10,116,2021,2021Q2
1141,1142,Reginald Burless,2021-03-19 23:47:07+00:00,10,105,2021,2021Q1
1142,1143,Elston Burnyate,2021-04-28 17:36:53+00:00,4,113,2021,2021Q2
1143,1144,Angel Burrell,2022-01-29 22:53:00+00:00,5,113,2022,2022Q1
1144,1145,Gretel Buse,2021-11-22 11:13:05+00:00,6,142,2021,2021Q4
1145,1146,Deirdre Butt,2021-08-25 02:07:11+00:00,4,47,2021,2021Q3
1146,1147,Gaston Buyers,2021-09-29 15:22:40+00:00,8,114,2021,2021Q3
1147,1148,Rourke Bycraft,2021-12-25 03:09:37+00:00,11,97,2021,2021Q4
1148,1149,Katlin Cabrera,2021-10-28 19:12:05+00:00,6,83,2021,2021Q4
1149,1150,Valentia Callf,2021-11-13 13:30:30+00:00,5,79,2021,2021Q4
1150,1151,Jarrett Camelli,2021-02-11 21:25:17+00:00,3,89,2021,2021Q1
1151,1152,Kori Carcas,2021-04-10 14:02:38+00:00,7,67,2021,2021Q2
1152,1153,Truman Carde,2021-09-08 13:11:26+00:00,9,60,2021,2021Q3
1153,1154,Lurette Caris,2021-09-16 19:02:39+00:00,2,77,2021,2021Q3
1154,1155,Jewel Cariss,2021-09-18 14:37:49+00:00,8,22,2021,2021Q3
1155,1156,Mikel Cariss,2021-05-08 14:39:59+00:00,1,98,2021,2021Q2
1156,1157,Kellia Carmo,2021-11-08 20:44:30+00:00,6,136,2021,2021Q4
1157,1158,Rube Carnie,2021-07-25 12:54:20+00:00,7,52,2021,2021Q3
1158,1159,Gayleen Carnihan,2021-11-18 11:53:15+00:00,3,58,2021,2021Q4
1159,1160,Sher Casale,2022-01-02 10:43:20+00:00,10,106,2022,2022Q1
1160,1161,Nobe Casper,2021-09-16 06:31:59+00:00,5,83,2021,2021Q3
1161,1162,Raff Castleman,2021-04-22 14:31:39+00:00,8,72,2021,2021Q2
1162,1163,Nerta Castro,2021-06-23 22:38:42+00:00,6,1,2021,2021Q2
1163,1164,Geraldine Catlette,2022-02-14 06:05:35+00:00,3,75,2022,2022Q1
1164,1165,Charleen Catterill,2021-11-10 00:57:25+00:00,11,61,2021,2021Q4
1165,1166,Hollis Caulwell,2021-08-17 13:58:25+00:00,5,39,2021,2021Q3
1166,1167,Alexis Cawthery,2021-03-18 00:15:36+00:00,3,25,2021,2021Q1
1167,1168,Toinette Cescon,2021-04-17 07:54:48+00:00,7,70,2021,2021Q2
1168,1169,Dannye Chaimson,2021-06-23 21:25:21+00:00,4,90,2021,2021Q2
1169,1170,Not Specified,2021-03-15 10:47:48+00:00,7,130,2021,2021Q1
1170,1171,Charis Chanders,2021-06-23 20:53:31+00:00,12,83,2021,2021Q2
1171,1172,Roselle Chatto,2021-03-19 02:20:30+00:00,9,81,2021,2021Q1
1172,1173,Myra Checcucci,2021-02-16 15:44:56+00:00,9,71,2021,2021Q1
1173,1174,Anetta Chesson,2021-10-23 09:14:19+00:00,10,24,2021,2021Q4
1174,1175,Billy Chifney,2021-02-13 21:13:22+00:00,8,20,2021,2021Q1
1175,1176,Barbie Chittenden,2021-12-26 12:44:34+00:00,5,100,2021,2021Q4
1176,1177,Ardella Cholwell,2021-08-25 11:50:02+00:00,7,26,2021,2021Q3
1177,1178,Petronilla Chowne,2021-07-17 13:36:02+00:00,12,107,2021,2021Q3
1178,1179,Wolfy Churching,2021-02-11 23:08:12+00:00,10,89,2021,2021Q1
1179,1180,Siobhan Ciobutaru,2021-03-26 19:07:15+00:00,7,55,2021,2021Q1
1180,1181,Joeann Civitillo,2022-02-16 01:58:18+00:00,6,182,2022,2022Q1
1181,1182,Renell Clapperton,2021-11-21 12:05:45+00:00,4,48,2021,2021Q4
1182,1183,Peyton Clash,2021-05-16 20:39:06+00:00,4,59,2021,2021Q2
1183,1184,Alanson Cleve,2021-12-11 21:21:26+00:00,7,153,2021,2021Q4
1184,1185,Ryley Clewett,2022-02-04 13:21:15+00:00,2,116,2022,2022Q1
1185,1186,Claudelle Cloy,2021-03-10 19:24:19+00:00,2,74,2021,2021Q1
1186,1187,Janna Cluely,2021-05-09 23:57:00+00:00,6,168,2021,2021Q2
1187,1188,Regen Cluer,2021-05-03 12:35:40+00:00,3,157,2021,2021Q2
1188,1189,Donny Clyburn,2021-07-28 02:43:27+00:00,4,51,2021,2021Q3
1189,1190,Amalia Cockell,2021-03-05 01:38:06+00:00,3,81,2021,2021Q1
1190,1191,Caldwell Cocks,2021-08-16 12:41:01+00:00,4,70,2021,2021Q3
1191,1192,Olia Codlin,2021-07-14 22:42:33+00:00,7,57,2021,2021Q3
1192,1193,Sarita Cogswell,2021-07-31 14:14:42+00:00,5,58,2021,2021Q3
1193,1194,Lonny Collip,2021-04-19 15:31:46+00:00,4,113,2021,2021Q2
1194,1195,Not Specified,2021-08-13 09:22:18+00:00,10,54,2021,2021Q3
1195,1196,Harriot Collumbine,2021-03-28 14:14:16+00:00,6,119,2021,2021Q1
1196,1197,Mellie Comber,2021-11-04 19:52:29+00:00,6,124,2021,2021Q4
1197,1198,Carline Comberbach,2021-05-29 00:23:02+00:00,4,60,2021,2021Q2
1198,1199,Fields Conman,2021-04-16 09:51:56+00:00,6,5,2021,2021Q2
1199,1200,Erick Conry,2021-06-21 04:58:15+00:00,3,136,2021,2021Q2
1200,1201,Brien Constantine,2022-01-08 16:31:01+00:00,1,115,2022,2022Q1
1201,1202,Irving Coogan,2021-09-14 13:36:33+00:00,8,65,2021,2021Q3
1202,1203,Kienan Corington,2021-10-23 20:14:55+00:00,4,77,2021,2021Q4
1203,1204,Dana Costanza,2021-06-05 12:30:23+00:00,5,61,2021,2021Q2
1204,1205,Phillis Cottingham,2022-01-09 07:06:46+00:00,12,100,2022,2022Q1
1205,1206,Osbourne Coughan,2021-10-28 21:39:48+00:00,10,60,2021,2021Q4
1206,1207,Ahmad Coule,2021-05-03 04:57:25+00:00,8,88,2021,2021Q2
1207,1208,Rasia Coulston,2022-01-13 03:39:23+00:00,3,62,2022,2022Q1
1208,1209,Tova Coulthard,2021-08-18 00:22:54+00:00,5,78,2021,2021Q3
1209,1210,Babita Cowderay,2021-04-23 23:35:06+00:00,9,19,2021,2021Q2
1210,1211,Berny Cowland,2021-08-14 23:50:27+00:00,3,115,2021,2021Q3
1211,1212,Alan Cramphorn,2021-03-22 23:08:28+00:00,4,109,2021,2021Q1
1212,1213,Brody Cranna,2021-09-21 22:27:13+00:00,3,48,2021,2021Q3
1213,1214,Hermann Creane,2021-06-06 15:24:32+00:00,5,32,2021,2021Q2
1214,1215,Ewart Cremen,2021-07-06 08:31:04+00:00,5,71,2021,2021Q3
1215,1216,Theobald Cresser,2022-01-26 14:56:48+00:00,3,116,2022,2022Q1
1216,1217,Marleen Cristofolini,2021-07-17 02:47:30+00:00,7,142,2021,2021Q3
1217,1218,Stephie Crocumbe,2021-11-12 03:24:03+00:00,6,42,2021,2021Q4
1218,1219,Malorie Crowthe,2021-09-05 10:03:56+00:00,4,36,2021,2021Q3
1219,1220,Aile Crumly,2021-09-26 01:50:27+00:00,5,73,2021,2021Q3
1220,1221,Valentia Cudiff,2021-11-04 05:01:46+00:00,6,50,2021,2021Q4
1221,1222,Blakelee Cullingworth,2021-05-21 10:52:28+00:00,2,40,2021,2021Q2
1222,1223,Malvina Cullnean,2021-03-03 05:07:46+00:00,6,48,2021,2021Q1
1223,1224,Hirsch Culpin,2021-02-13 08:05:59+00:00,8,28,2021,2021Q1
1224,1225,Barnabas Cumberbatch,2021-05-28 22:29:20+00:00,9,96,2021,2021Q2
1225,1226,Hedy Cuningham,2021-07-19 07:29:36+00:00,5,43,2021,2021Q3
1226,1227,Jeramey Cunnow,2021-04-03 20:14:34+00:00,8,67,2021,2021Q2
1227,1228,Jobi Curner,2021-04-07 07:19:06+00:00,4,38,2021,2021Q2
1228,1229,Luke Cutill,2021-09-07 18:22:38+00:00,7,132,2021,2021Q3
1229,1230,Arley Cutmare,2022-02-10 20:46:33+00:00,8,45,2022,2022Q1
1230,1231,Daisie Cutteridge,2021-10-24 07:07:44+00:00,9,126,2021,2021Q4
1231,1232,Zach Cuttin,2021-07-26 16:45:07+00:00,12,81,2021,2021Q3
1232,1233,Tony D'Ambrosio,2021-02-15 19:56:57+00:00,12,89,2021,2021Q1
1233,1234,Allys D'Enrico,2021-03-18 21:54:34+00:00,2,147,2021,2021Q1
1234,1235,Renae Daber,2021-02-13 18:41:07+00:00,3,143,2021,2021Q1
1235,1236,Bald Dake,2021-08-04 06:14:18+00:00,10,94,2021,2021Q3
1236,1237,Lynda Dallin,2021-10-19 11:39:00+00:00,6,76,2021,2021Q4
1237,1238,Odilia Danat,2022-01-28 13:42:03+00:00,1,69,2022,2022Q1
1238,1239,Lucretia Daniels,2021-02-06 11:44:17+00:00,2,71,2021,2021Q1
1239,1240,Shandy Danjoie,2021-08-03 02:54:07+00:00,1,38,2021,2021Q3
1240,1241,Benedetto Darwood,2021-09-30 01:01:01+00:00,9,55,2021,2021Q3
1241,1242,Francesca Davidman,2021-03-17 06:37:56+00:00,4,30,2021,2021Q1
1242,1243,Juliet Daymont,2021-05-19 07:44:26+00:00,7,69,2021,2021Q2
1243,1244,Elspeth De Clairmont,2021-11-19 16:41:34+00:00,7,86,2021,2021Q4
1244,1245,Lemuel De Gregoli,2022-01-07 16:23:36+00:00,8,21,2022,2022Q1
1245,1246,Neddy De la Yglesia,2021-06-29 18:44:50+00:00,7,50,2021,2021Q2
1246,1247,Lyle De Lascy,2021-09-25 23:27:53+00:00,4,43,2021,2021Q3
1247,1248,Hanni De Michele,2021-04-08 19:47:24+00:00,4,68,2021,2021Q2
1248,1249,Katherina De Morena,2021-11-13 10:19:05+00:00,7,30,2021,2021Q4
1249,1250,Ruben Dehn,2021-05-07 15:58:27+00:00,9,91,2021,2021Q2
1250,1251,Livia Delacour,2021-09-30 10:58:09+00:00,5,70,2021,2021Q3
1251,1252,Merrily Di Biaggi,,7,19,-1,
1252,1253,Ignacio Di Francesco,2021-12-23 22:56:15+00:00,5,72,2021,2021Q4
1253,1254,Auberta Dicken,2021-11-10 02:40:56+00:00,3,79,2021,2021Q4
1254,1255,Doro Dickey,2021-04-20 08:43:40+00:00,10,61,2021,2021Q2
1255,1256,Jobyna Diem,2021-06-17 17:53:43+00:00,8,123,2021,2021Q2
1256,1257,Bernie Dilrew,2021-06-26 06:36:44+00:00,8,33,2021,2021Q2
1257,1258,Christabella Dimitriev,2021-12-27 03:41:35+00:00,4,139,2021,2021Q4
1258,1259,Lamont Dimmer,2021-07-20 01:47:11+00:00,2,78,2021,2021Q3
1259,1260,Gweneth Dionsetti,2022-01-27 23:22:52+00:00,10,52,2022,2022Q1
1260,1261,Barny Dionsetto,2021-07-22 21:10:35+00:00,11,32,2021,2021Q3
1261,1262,Anthe Divina,2022-01-03 15:24:31+00:00,2,151,2022,2022Q1
1262,1263,Eldredge Dockerty,2021-06-25 00:23:17+00:00,8,54,2021,2021Q2
1263,1264,Gui Dodd,2021-06-06 09:21:20+00:00,4,102,2021,2021Q2
1264,1265,Verile Doghartie,2021-10-11 10:53:38+00:00,4,145,2021,2021Q4
1265,1266,Michale Domleo,2021-12-12 09:09:25+00:00,10,44,2021,2021Q4
1266,1267,Curran Donneely,2021-02-23 08:39:44+00:00,2,76,2021,2021Q1
1267,1268,Arin Donson,2021-11-03 22:53:42+00:00,8,54,2021,2021Q4
1268,1269,Garvey Doohan,2021-09-27 16:01:02+00:00,5,159,2021,2021Q3
1269,1270,Shellie Dootson,2021-12-01 03:30:27+00:00,11,35,2021,2021Q4
1270,1271,Jasmin Dorie,2021-11-16 06:25:45+00:00,8,41,2021,2021Q4
1271,1272,Ashly Dotterill,2021-09-09 17:05:03+00:00,5,100,2021,2021Q3
1272,1273,Lorry Dowdell,2021-02-05 02:01:57+00:00,8,53,2021,2021Q1
1273,1274,Lenee Dowtry,2021-08-13 13:17:25+00:00,6,91,2021,2021Q3
1274,1275,Trevor Dracey,2021-07-12 04:33:16+00:00,7,60,2021,2021Q3
1275,1276,Amandi Drakers,2022-02-09 22:55:47+00:00,2,102,2022,2022Q1
1276,1277,Abagael Draude,2021-08-17 02:23:18+00:00,8,42,2021,2021Q3
1277,1278,Ddene Drugan,2021-08-16 02:41:54+00:00,2,65,2021,2021Q3
1278,1279,Phaidra Dubbin,2021-10-25 12:19:32+00:00,6,38,2021,2021Q4
1279,1280,Zoe Ducker,2022-01-21 16:05:53+00:00,4,42,2022,2022Q1
